producer_muni,producer_industry,producer_cell,flow,value
440,s02,r440_s02,Producer sales to capital accumulation cell,5187909.709451546
440,s03,r440_s03,Producer sales to capital accumulation cell,4871872.617718296
440,s04,r440_s04,Producer sales to capital accumulation cell,9820525.968251755
440,s05,r440_s05,Producer sales to capital accumulation cell,4116447.015444865
440,s06,r440_s06,Producer sales to capital accumulation cell,453837.4846105239
440,s07,r440_s07,Producer sales to capital accumulation cell,0.0
440,s08,r440_s08,Producer sales to capital accumulation cell,686270.4097301548
440,s09,r440_s09,Producer sales to capital accumulation cell,1179602.6648834865
440,s10,r440_s10,Producer sales to capital accumulation cell,0.0
440,s11,r440_s11,Producer sales to capital accumulation cell,39572196.96074446
440,s12,r440_s12,Producer sales to capital accumulation cell,502245802.4310476
440,s13,r440_s13,Producer sales to capital accumulation cell,21709546.587057862
440,s14,r440_s14,Producer sales to capital accumulation cell,718141.9798362053
440,s15,r440_s15,Producer sales to capital accumulation cell,463811123.6241827
440,s16,r440_s16,Producer sales to capital accumulation cell,61160188.101001576
440,s17,r440_s17,Producer sales to capital accumulation cell,17696353.77350663
440,s18,r440_s18,Producer sales to capital accumulation cell,1700532.611353783
440,s19,r440_s19,Producer sales to capital accumulation cell,7403595.980010797
440,s20,r440_s20,Producer sales to capital accumulation cell,185877043.3509485
440,s21,r440_s21,Producer sales to capital accumulation cell,230083.0587749965
440,s24,r440_s24,Producer sales to capital accumulation cell,775085.8950921893
440,s26,r440_s26,Producer sales to capital accumulation cell,148297.32876995645
440,s27,r440_s27,Producer sales to capital accumulation cell,4481895.4916381175
440,s77,r440_s77,Producer sales to capital accumulation cell,34306.37363783205
440,s88,r440_s88,Producer sales to capital accumulation cell,0.0
440,s99,r440_s99,Producer sales to capital accumulation cell,80566.60949548004
440,s01,r440_s01,Producer sales to government,4819.62060546875
440,s02,r440_s02,Producer sales to government,43545344.0
440,s03,r440_s03,Producer sales to government,1872106.75
440,s04,r440_s04,Producer sales to government,89697351.99999999
440,s05,r440_s05,Producer sales to government,708662.3125
440,s06,r440_s06,Producer sales to government,194765.5
440,s07,r440_s07,Producer sales to government,0.0
440,s08,r440_s08,Producer sales to government,0.0
440,s09,r440_s09,Producer sales to government,112.22238159179688
440,s10,r440_s10,Producer sales to government,0.0
440,s11,r440_s11,Producer sales to government,811357.0000000001
440,s12,r440_s12,Producer sales to government,18951432.0
440,s13,r440_s13,Producer sales to government,2776329.75
440,s14,r440_s14,Producer sales to government,59853740.0
440,s15,r440_s15,Producer sales to government,896668.9375
440,s16,r440_s16,Producer sales to government,3414931.2499999995
440,s17,r440_s17,Producer sales to government,18789228.0
440,s18,r440_s18,Producer sales to government,39144183.99999999
440,s19,r440_s19,Producer sales to government,1991276.0
440,s20,r440_s20,Producer sales to government,6817371.5
440,s21,r440_s21,Producer sales to government,1392776.75
440,s24,r440_s24,Producer sales to government,516202336.00000006
440,s26,r440_s26,Producer sales to government,258539456.00000003
440,s27,r440_s27,Producer sales to government,188724496.0
440,s77,r440_s77,Producer sales to government,0.0
440,s88,r440_s88,Producer sales to government,0.0
440,s99,r440_s99,Producer sales to government,0.0
450,s01,r450_s01,Producer dividends paid,1067178.7461592187
450,s02,r450_s02,Producer dividends paid,0.0
450,s03,r450_s03,Producer dividends paid,8880411.0772656
450,s04,r450_s04,Producer dividends paid,2365839.079770644
450,s05,r450_s05,Producer dividends paid,1408855.3203014676
450,s06,r450_s06,Producer dividends paid,186574.1432992273
450,s07,r450_s07,Producer dividends paid,124145.9108769021
450,s08,r450_s08,Producer dividends paid,542599.4644937529
450,s09,r450_s09,Producer dividends paid,0.0
450,s10,r450_s10,Producer dividends paid,1015795.6717851332
450,s11,r450_s11,Producer dividends paid,3309869.457641193
450,s12,r450_s12,Producer dividends paid,10569266.17988312
450,s13,r450_s13,Producer dividends paid,995058.9347856004
450,s14,r450_s14,Producer dividends paid,997166.2675879886
450,s15,r450_s15,Producer dividends paid,32800386.83300034
450,s16,r450_s16,Producer dividends paid,4507954.439182691
450,s17,r450_s17,Producer dividends paid,17171942.18493101
450,s18,r450_s18,Producer dividends paid,0.0
450,s19,r450_s19,Producer dividends paid,1910672.776914821
450,s20,r450_s20,Producer dividends paid,1898737.158544372
450,s21,r450_s21,Producer dividends paid,0.0
450,s24,r450_s24,Producer dividends paid,0.0
450,s26,r450_s26,Producer dividends paid,1334790.2950540252
450,s27,r450_s27,Producer dividends paid,2683612.778432536
450,s77,r450_s77,Producer dividends paid,6.415918497815254e-10
450,s88,r450_s88,Producer dividends paid,6.415918497815254e-10
450,s99,r450_s99,Producer dividends paid,0.0
450,s01,r450_s01,Producer exports,25079426.000000004
450,s02,r450_s02,Producer exports,20668074.0
450,s03,r450_s03,Producer exports,34185783.99999999
450,s04,r450_s04,Producer exports,123659872.0
450,s05,r450_s05,Producer exports,5939949.527344111
450,s06,r450_s06,Producer exports,78789336.0
450,s07,r450_s07,Producer exports,5545682.0
450,s08,r450_s08,Producer exports,4090836.000000001
450,s09,r450_s09,Producer exports,464124.84375
450,s10,r450_s10,Producer exports,15251763.0
450,s11,r450_s11,Producer exports,57929192.0
450,s12,r450_s12,Producer exports,220030112.0
450,s13,r450_s13,Producer exports,48430308.0
450,s14,r450_s14,Producer exports,6459568.0
450,s15,r450_s15,Producer exports,1302922240.0
450,s16,r450_s16,Producer exports,181677040.0
450,s17,r450_s17,Producer exports,15820971.0
450,s18,r450_s18,Producer exports,3990626.75
450,s19,r450_s19,Producer exports,103320872.0
450,s20,r450_s20,Producer exports,42138556.0
450,s21,r450_s21,Producer exports,4588011.176941718
450,s24,r450_s24,Producer exports,3737460.0
450,s26,r450_s26,Producer exports,1005712.375
450,s27,r450_s27,Producer exports,2453013.5
450,s77,r450_s77,Producer exports,0.0
450,s88,r450_s88,Producer exports,0.0
450,s99,r450_s99,Producer exports,0.0
450,s01,r450_s01,Producer imports,36110756.0
450,s02,r450_s02,Producer imports,40081052.00000001
450,s03,r450_s03,Producer imports,151536112.0
450,s04,r450_s04,Producer imports,85199848.0
450,s05,r450_s05,Producer imports,16984534.89910966
450,s06,r450_s06,Producer imports,63696136.000000015
450,s07,r450_s07,Producer imports,2139790.0
450,s08,r450_s08,Producer imports,706444.0000000001
450,s09,r450_s09,Producer imports,225545.375
450,s10,r450_s10,Producer imports,93922232.0
450,s11,r450_s11,Producer imports,69950464.00000001
450,s12,r450_s12,Producer imports,298145471.99999994
450,s13,r450_s13,Producer imports,21340502.000000004
450,s14,r450_s14,Producer imports,28319178.000000022
450,s15,r450_s15,Producer imports,813705664.0
450,s16,r450_s16,Producer imports,51641560.0
450,s17,r450_s17,Producer imports,11735454.000000002
450,s18,r450_s18,Producer imports,7538043.5
450,s19,r450_s19,Producer imports,68685368.00000001
450,s20,r450_s20,Producer imports,49015208.00000001
450,s21,r450_s21,Producer imports,2018352.058500254
450,s24,r450_s24,Producer imports,47577080.0
450,s26,r450_s26,Producer imports,16329647.000000022
450,s27,r450_s27,Producer imports,37048412.0
450,s77,r450_s77,Producer imports,145643.09374999968
450,s88,r450_s88,Producer imports,320200.2812499999
450,s99,r450_s99,Producer imports,268230.6875000002
450,s01,r450_s01,Producer product taxes paid,5975461.16149324
450,s02,r450_s02,Producer product taxes paid,6202759.445618278
450,s03,r450_s03,Producer product taxes paid,1584767.9938833578
450,s04,r450_s04,Producer product taxes paid,18650102.640780155
450,s05,r450_s05,Producer product taxes paid,11889466.22684649
450,s06,r450_s06,Producer product taxes paid,5778474.69742226
450,s07,r450_s07,Producer product taxes paid,369687.4017478789
450,s08,r450_s08,Producer product taxes paid,94876.46576408469
450,s09,r450_s09,Producer product taxes paid,4505.236186196864
450,s10,r450_s10,Producer product taxes paid,11109651.738306614
450,s11,r450_s11,Producer product taxes paid,1423534.5690103937
450,s12,r450_s12,Producer product taxes paid,9318367.04556959
450,s13,r450_s13,Producer product taxes paid,1475845.7374945176
450,s14,r450_s14,Producer product taxes paid,3908498.089766813
450,s15,r450_s15,Producer product taxes paid,17212597.954307396
450,s16,r450_s16,Producer product taxes paid,2033703.8501802443
450,s17,r450_s17,Producer product taxes paid,28544663.09607292
450,s18,r450_s18,Producer product taxes paid,4888401.431091489
450,s19,r450_s19,Producer product taxes paid,7536589.214836818
450,s20,r450_s20,Producer product taxes paid,1851315.783697783
450,s21,r450_s21,Producer product taxes paid,2033222.728918305
450,s24,r450_s24,Producer product taxes paid,42930045.71594288
450,s26,r450_s26,Producer product taxes paid,20274248.063740745
450,s27,r450_s27,Producer product taxes paid,28459006.88924827
450,s77,r450_s77,Producer product taxes paid,4495832.151912804
450,s88,r450_s88,Producer product taxes paid,20239046.703185152
450,s99,r450_s99,Producer product taxes paid,8279966.505696734
450,s01,r450_s01,Producer sales to capital accumulation cell,240222.4120532728
450,s02,r450_s02,Producer sales to capital accumulation cell,4158321.741149702
450,s03,r450_s03,Producer sales to capital accumulation cell,6746421.275611156
450,s04,r450_s04,Producer sales to capital accumulation cell,6820301.124580024
450,s05,r450_s05,Producer sales to capital accumulation cell,11977055.116810407
450,s06,r450_s06,Producer sales to capital accumulation cell,2237332.7591342977
450,s07,r450_s07,Producer sales to capital accumulation cell,144170.50022048474
450,s08,r450_s08,Producer sales to capital accumulation cell,410355.98851782206
450,s09,r450_s09,Producer sales to capital accumulation cell,242117.5876212126
450,s10,r450_s10,Producer sales to capital accumulation cell,1408322.6095386758
450,s11,r450_s11,Producer sales to capital accumulation cell,4956991.788570128
450,s12,r450_s12,Producer sales to capital accumulation cell,594453950.2654898
450,s13,r450_s13,Producer sales to capital accumulation cell,27708063.687769704
450,s14,r450_s14,Producer sales to capital accumulation cell,2585399.477084917
450,s15,r450_s15,Producer sales to capital accumulation cell,141928328.7809308
450,s16,r450_s16,Producer sales to capital accumulation cell,23831327.37727854
450,s17,r450_s17,Producer sales to capital accumulation cell,19034085.06645827
450,s18,r450_s18,Producer sales to capital accumulation cell,10884276.95962299
450,s19,r450_s19,Producer sales to capital accumulation cell,6751241.132857967
450,s20,r450_s20,Producer sales to capital accumulation cell,136271450.06540197
450,s21,r450_s21,Producer sales to capital accumulation cell,157572.32585695366
450,s24,r450_s24,Producer sales to capital accumulation cell,2414936.3549591973
450,s26,r450_s26,Producer sales to capital accumulation cell,622874.5807387872
450,s27,r450_s27,Producer sales to capital accumulation cell,6946145.414958491
450,s77,r450_s77,Producer sales to capital accumulation cell,55858.78644038641
450,s88,r450_s88,Producer sales to capital accumulation cell,0.0
450,s99,r450_s99,Producer sales to capital accumulation cell,102875.0351383792
450,s01,r450_s01,Producer sales to government,8878.2099609375
450,s02,r450_s02,Producer sales to government,55737804.0
450,s03,r450_s03,Producer sales to government,2592436.5000000005
450,s04,r450_s04,Producer sales to government,86018040.0
450,s05,r450_s05,Producer sales to government,9981871.0
450,s06,r450_s06,Producer sales to government,422177.96875
450,s07,r450_s07,Producer sales to government,872716.625
450,s08,r450_s08,Producer sales to government,0.0
450,s09,r450_s09,Producer sales to government,26.35205841064453
450,s10,r450_s10,Producer sales to government,0.0
450,s11,r450_s11,Producer sales to government,1140127.1250000002
450,s12,r450_s12,Producer sales to government,22225100.0
450,s13,r450_s13,Producer sales to government,2705434.5
450,s14,r450_s14,Producer sales to government,65813684.0
450,s15,r450_s15,Producer sales to government,1817630.5
450,s16,r450_s16,Producer sales to government,1330226.5000000002
450,s17,r450_s17,Producer sales to government,10186849.0
450,s18,r450_s18,Producer sales to government,55875464.0
450,s19,r450_s19,Producer sales to government,3746196.75
450,s20,r450_s20,Producer sales to government,4997998.0
450,s21,r450_s21,Producer sales to government,398202.875
450,s24,r450_s24,Producer sales to government,853485952.0
450,s26,r450_s26,Producer sales to government,515246272.00000006
450,s27,r450_s27,Producer sales to government,431625184.0
450,s77,r450_s77,Producer sales to government,0.0
450,s88,r450_s88,Producer sales to government,0.0
450,s99,r450_s99,Producer sales to government,0.0
461,s01,r461_s01,Producer dividends paid,9150281.799978783
461,s02,r461_s02,Producer dividends paid,2864760.022522948
461,s03,r461_s03,Producer dividends paid,60226597.83852933
461,s04,r461_s04,Producer dividends paid,48554357.43519399
461,s05,r461_s05,Producer dividends paid,23373867.91700308
461,s06,r461_s06,Producer dividends paid,6028971.723209759
461,s07,r461_s07,Producer dividends paid,0.0
461,s08,r461_s08,Producer dividends paid,39634008.61857238
461,s09,r461_s09,Producer dividends paid,8011766.685422737
461,s10,r461_s10,Producer dividends paid,53550003.65823504
461,s11,r461_s11,Producer dividends paid,46343926.07953971
461,s12,r461_s12,Producer dividends paid,120024011.71634302
461,s13,r461_s13,Producer dividends paid,52344154.68668684
461,s14,r461_s14,Producer dividends paid,1874042.514888316
461,s15,r461_s15,Producer dividends paid,123843830.72461408
461,s16,r461_s16,Producer dividends paid,114350666.20090246
461,s17,r461_s17,Producer dividends paid,111447179.2575868
461,s18,r461_s18,Producer dividends paid,0.0
461,s19,r461_s19,Producer dividends paid,23492527.86662803
461,s20,r461_s20,Producer dividends paid,15478573.45193986
461,s21,r461_s21,Producer dividends paid,7989416.602627179
461,s24,r461_s24,Producer dividends paid,40946111.83757911
461,s26,r461_s26,Producer dividends paid,42851019.25880177
461,s27,r461_s27,Producer dividends paid,22706918.01839882
461,s77,r461_s77,Producer dividends paid,0.0
461,s88,r461_s88,Producer dividends paid,1.7109115963762175e-08
461,s99,r461_s99,Producer dividends paid,0.0
461,s01,r461_s01,Producer exports,120824632.0
461,s02,r461_s02,Producer exports,89280432.00000001
461,s03,r461_s03,Producer exports,155334560.0
461,s04,r461_s04,Producer exports,1466589311.9999998
461,s05,r461_s05,Producer exports,19115622.3119851
461,s06,r461_s06,Producer exports,126694536.0
461,s07,r461_s07,Producer exports,0.0
461,s08,r461_s08,Producer exports,348351264.0
461,s09,r461_s09,Producer exports,295167648.0
