consumer_muni,consumer_industry,consumer_cell,flow,value
840,s18,r840_s18,Surplus of owner-occupied housing to consumers,5476556.0
840,s19,r840_s19,Surplus of owner-occupied housing to consumers,14351083.0
840,s20,r840_s20,Surplus of owner-occupied housing to consumers,3295920.0
840,s21,r840_s21,Surplus of owner-occupied housing to consumers,198115.42
840,s22,r840_s22,Surplus of owner-occupied housing to consumers,19313628.0
840,s23,r840_s23,Surplus of owner-occupied housing to consumers,81481656.0
840,s24,r840_s24,Surplus of owner-occupied housing to consumers,40623952.0
840,s25,r840_s25,Surplus of owner-occupied housing to consumers,4070371.3
840,s26,r840_s26,Surplus of owner-occupied housing to consumers,28795750.0
840,s27,r840_s27,Surplus of owner-occupied housing to consumers,17116300.0
840,s28,r840_s28,Surplus of owner-occupied housing to consumers,1713425.3
846,s01,r846_s01,Consumer adjustment for pension entitlements received,3874470.175094605
846,s02,r846_s02,Consumer adjustment for pension entitlements received,4597085.249563217
846,s03,r846_s03,Consumer adjustment for pension entitlements received,13611453.103405
846,s04,r846_s04,Consumer adjustment for pension entitlements received,76232878.61405563
846,s05,r846_s05,Consumer adjustment for pension entitlements received,18505324.13700104
846,s06,r846_s06,Consumer adjustment for pension entitlements received,2377775.1738815308
846,s07,r846_s07,Consumer adjustment for pension entitlements received,748352.7973632812
846,s08,r846_s08,Consumer adjustment for pension entitlements received,6316463.151192665
846,s09,r846_s09,Consumer adjustment for pension entitlements received,5643732.350440979
846,s10,r846_s10,Consumer adjustment for pension entitlements received,8196035.733520508
846,s11,r846_s11,Consumer adjustment for pension entitlements received,11655028.602607729
846,s12,r846_s12,Consumer adjustment for pension entitlements received,58998687.3115387
846,s13,r846_s13,Consumer adjustment for pension entitlements received,39699600.75635147
846,s14,r846_s14,Consumer adjustment for pension entitlements received,21860160.68527603
846,s15,r846_s15,Consumer adjustment for pension entitlements received,205030476.3943444
846,s16,r846_s16,Consumer adjustment for pension entitlements received,72002354.13555908
846,s17,r846_s17,Consumer adjustment for pension entitlements received,33621324.69975281
846,s18,r846_s18,Consumer adjustment for pension entitlements received,8783777.774765015
846,s19,r846_s19,Consumer adjustment for pension entitlements received,39642432.976522446
846,s20,r846_s20,Consumer adjustment for pension entitlements received,9728901.700424194
846,s21,r846_s21,Consumer adjustment for pension entitlements received,915286.3923339844
846,s22,r846_s22,Consumer adjustment for pension entitlements received,-20515643.844472885
846,s23,r846_s23,Consumer adjustment for pension entitlements received,-276609893.2726898
846,s24,r846_s24,Consumer adjustment for pension entitlements received,157565832.5134964
846,s25,r846_s25,Consumer adjustment for pension entitlements received,-392766.1174087525
846,s26,r846_s26,Consumer adjustment for pension entitlements received,89373280.41367722
846,s27,r846_s27,Consumer adjustment for pension entitlements received,39454321.4107666
846,s28,r846_s28,Consumer adjustment for pension entitlements received,1362090.2765316963
846,s01,r846_s01,Consumer dividends received,1386021.93725467
846,s02,r846_s02,Consumer dividends received,1389945.443548822
846,s03,r846_s03,Consumer dividends received,355366.2736693141
846,s04,r846_s04,Consumer dividends received,14874396.255908951
846,s05,r846_s05,Consumer dividends received,1363558.1088610871
846,s06,r846_s06,Consumer dividends received,801126.960699252
846,s07,r846_s07,Consumer dividends received,651.3122606238992
846,s08,r846_s08,Consumer dividends received,99092.3774357583
846,s09,r846_s09,Consumer dividends received,1159747.045139586
846,s10,r846_s10,Consumer dividends received,1646447.490980502
846,s11,r846_s11,Consumer dividends received,12498403.5847498
846,s12,r846_s12,Consumer dividends received,10850712.33374651
846,s13,r846_s13,Consumer dividends received,12296426.81769512
846,s14,r846_s14,Consumer dividends received,1392657.40328761
846,s15,r846_s15,Consumer dividends received,30742931.3437087
846,s16,r846_s16,Consumer dividends received,21211548.61246897
846,s17,r846_s17,Consumer dividends received,23402948.53732198
846,s18,r846_s18,Consumer dividends received,609585.0397847726
846,s19,r846_s19,Consumer dividends received,6112371.465826215
846,s20,r846_s20,Consumer dividends received,564680.3732514469
846,s21,r846_s21,Consumer dividends received,43219.35241926721
846,s22,r846_s22,Consumer dividends received,10115791.10697737
846,s23,r846_s23,Consumer dividends received,34154061.51659751
846,s24,r846_s24,Consumer dividends received,5019443.766144318
846,s25,r846_s25,Consumer dividends received,71963.56601875162
846,s26,r846_s26,Consumer dividends received,1466670.586594914
846,s27,r846_s27,Consumer dividends received,1090908.479912644
846,s28,r846_s28,Consumer dividends received,134262.31944107029
846,s01,r846_s01,Consumer gross saving,9170364.173388883
846,s02,r846_s02,Consumer gross saving,6662289.8402879685
846,s03,r846_s03,Consumer gross saving,13676595.156329334
846,s04,r846_s04,Consumer gross saving,182193596.2142521
846,s05,r846_s05,Consumer gross saving,18351283.65434715
846,s06,r846_s06,Consumer gross saving,4069184.786418349
846,s07,r846_s07,Consumer gross saving,3463951.2628028905
846,s08,r846_s08,Consumer gross saving,-2613737.8123437613
846,s09,r846_s09,Consumer gross saving,26359808.655972764
846,s10,r846_s10,Consumer gross saving,4186297.728935227
846,s11,r846_s11,Consumer gross saving,17867217.438083827
846,s12,r846_s12,Consumer gross saving,74137894.35359871
846,s13,r846_s13,Consumer gross saving,86164093.707192
846,s14,r846_s14,Consumer gross saving,58547275.98721084
846,s15,r846_s15,Consumer gross saving,292129823.194082
846,s16,r846_s16,Consumer gross saving,127095433.5921992
846,s17,r846_s17,Consumer gross saving,80075300.64023912
846,s18,r846_s18,Consumer gross saving,12495283.395492047
846,s19,r846_s19,Consumer gross saving,66334420.32295585
846,s20,r846_s20,Consumer gross saving,1419507.5859832913
846,s21,r846_s21,Consumer gross saving,4572017.280001585
846,s22,r846_s22,Consumer gross saving,-243333415.30807865
846,s23,r846_s23,Consumer gross saving,-385523970.8526776
846,s24,r846_s24,Consumer gross saving,267158328.73813465
846,s25,r846_s25,Consumer gross saving,-39823826.25670086
846,s26,r846_s26,Consumer gross saving,145773267.77785528
846,s27,r846_s27,Consumer gross saving,57686442.50318712
846,s28,r846_s28,Consumer gross saving,-21061045.03477782
846,s01,r846_s01,Consumer interest paid,1692400.13417836
846,s02,r846_s02,Consumer interest paid,1567204.4650087624
846,s03,r846_s03,Consumer interest paid,2696401.783192611
846,s04,r846_s04,Consumer interest paid,15312998.50018802
846,s05,r846_s05,Consumer interest paid,3461174.746979629
846,s06,r846_s06,Consumer interest paid,734310.5002100271
846,s07,r846_s07,Consumer interest paid,238365.9279358696
846,s08,r846_s08,Consumer interest paid,862829.7723326857
846,s09,r846_s09,Consumer interest paid,1303902.7470662852
846,s10,r846_s10,Consumer interest paid,1802567.1090943275
846,s11,r846_s11,Consumer interest paid,3276317.3068258683
846,s12,r846_s12,Consumer interest paid,11710688.70153316
846,s13,r846_s13,Consumer interest paid,6105878.312939838
846,s14,r846_s14,Consumer interest paid,4647010.67848439
846,s15,r846_s15,Consumer interest paid,29488088.522359245
846,s16,r846_s16,Consumer interest paid,12210714.419747872
846,s17,r846_s17,Consumer interest paid,5939313.548553933
846,s18,r846_s18,Consumer interest paid,2583004.729149206
846,s19,r846_s19,Consumer interest paid,6588302.262648525
846,s20,r846_s20,Consumer interest paid,1724856.4088128398
846,s21,r846_s21,Consumer interest paid,186546.714254067
846,s22,r846_s22,Consumer interest paid,11606661.565769289
846,s23,r846_s23,Consumer interest paid,21832834.30819389
846,s24,r846_s24,Consumer interest paid,28129653.20162033
846,s25,r846_s25,Consumer interest paid,473617.5124785092
846,s26,r846_s26,Consumer interest paid,13671580.541452114
846,s27,r846_s27,Consumer interest paid,7610640.426723896
846,s28,r846_s28,Consumer interest paid,2493008.5053243777
846,s01,r846_s01,Consumer interest received,144182.63580026227
846,s02,r846_s02,Consumer interest received,71465.40019573506
846,s03,r846_s03,Consumer interest received,155888.3255614899
846,s04,r846_s04,Consumer interest received,897485.2755807636
846,s05,r846_s05,Consumer interest received,559436.6981573371
846,s06,r846_s06,Consumer interest received,73566.29969658404
846,s07,r846_s07,Consumer interest received,3467.47330045963
846,s08,r846_s08,Consumer interest received,36582.55548917141
846,s09,r846_s09,Consumer interest received,94172.52338833876
846,s10,r846_s10,Consumer interest received,211383.72435378443
846,s11,r846_s11,Consumer interest received,146311.2307747572
846,s12,r846_s12,Consumer interest received,904530.2127770196
846,s13,r846_s13,Consumer interest received,704438.3286782698
846,s14,r846_s14,Consumer interest received,416728.2528542808
846,s15,r846_s15,Consumer interest received,1663647.3194246546
846,s16,r846_s16,Consumer interest received,925501.2254216528
846,s17,r846_s17,Consumer interest received,1382833.4165384814
846,s18,r846_s18,Consumer interest received,422970.021314807
846,s19,r846_s19,Consumer interest received,1092889.5029401437
846,s20,r846_s20,Consumer interest received,82595.02410512906
846,s21,r846_s21,Consumer interest received,22379.525304335748
846,s22,r846_s22,Consumer interest received,2729007.5215608347
846,s23,r846_s23,Consumer interest received,15805768.03601986
846,s24,r846_s24,Consumer interest received,1998928.723381241
846,s25,r846_s25,Consumer interest received,281215.0916044149
846,s26,r846_s26,Consumer interest received,1112586.5237970697
846,s27,r846_s27,Consumer interest received,838059.4934284999
846,s28,r846_s28,Consumer interest received,83363.37567398946
846,s01,r846_s01,Consumer natural resource rents paid,279396.9451291345
846,s02,r846_s02,Consumer natural resource rents paid,187778.97667215584
846,s03,r846_s03,Consumer natural resource rents paid,356628.62101848604
846,s04,r846_s04,Consumer natural resource rents paid,1413642.5380924242
846,s05,r846_s05,Consumer natural resource rents paid,383129.6862746361
846,s06,r846_s06,Consumer natural resource rents paid,100704.04797337385
846,s07,r846_s07,Consumer natural resource rents paid,13629.119274591903
846,s08,r846_s08,Consumer natural resource rents paid,67388.4230799268
846,s09,r846_s09,Consumer natural resource rents paid,87074.92869878186
846,s10,r846_s10,Consumer natural resource rents paid,147648.79214141282
846,s11,r846_s11,Consumer natural resource rents paid,314984.08990167885
846,s12,r846_s12,Consumer natural resource rents paid,1082757.8090370398
846,s13,r846_s13,Consumer natural resource rents paid,467175.9218012833
846,s14,r846_s14,Consumer natural resource rents paid,600438.4213750722
846,s15,r846_s15,Consumer natural resource rents paid,2782611.851895726
846,s16,r846_s16,Consumer natural resource rents paid,1066099.9965903156
846,s17,r846_s17,Consumer natural resource rents paid,433103.1236148047
846,s18,r846_s18,Consumer natural resource rents paid,283939.98488733167
846,s19,r846_s19,Consumer natural resource rents paid,776859.7986517417
846,s20,r846_s20,Consumer natural resource rents paid,156734.87165780747
846,s21,r846_s21,Consumer natural resource rents paid,14386.292567624789
846,s22,r846_s22,Consumer natural resource rents paid,2227603.828102769
846,s23,r846_s23,Consumer natural resource rents paid,6189134.497249769
846,s24,r846_s24,Consumer natural resource rents paid,2781097.5053096605
846,s25,r846_s25,Consumer natural resource rents paid,261981.9593893788
846,s26,r846_s26,Consumer natural resource rents paid,1144846.019065739
846,s27,r846_s27,Consumer natural resource rents paid,661012.2848177055
846,s28,r846_s28,Consumer natural resource rents paid,861663.2074714283
846,s01,r846_s01,Consumer natural resource rents received,279396.9451291345
846,s02,r846_s02,Consumer natural resource rents received,187778.97667215584
846,s03,r846_s03,Consumer natural resource rents received,356628.62101848604
846,s04,r846_s04,Consumer natural resource rents received,1413642.5380924242
846,s05,r846_s05,Consumer natural resource rents received,383129.6862746361
846,s06,r846_s06,Consumer natural resource rents received,100704.04797337385
846,s07,r846_s07,Consumer natural resource rents received,13629.119274591903
846,s08,r846_s08,Consumer natural resource rents received,67388.4230799268
846,s09,r846_s09,Consumer natural resource rents received,87074.92869878186
