prod_sector,value,var_name,prod_muni_name
14,3245885.4999999995,Producer exports,Fredensborg
15,489120096.0,Producer exports,Fredensborg
16,2232730112.0,Producer exports,Fredensborg
17,15834414.0,Producer exports,Fredensborg
18,2608726.25,Producer exports,Fredensborg
19,45338356.0,Producer exports,Fredensborg
20,20300498.0,Producer exports,Fredensborg
21,0.0,Producer exports,Fredensborg
24,3804180.25,Producer exports,Fredensborg
26,1013536.3125,Producer exports,Fredensborg
27,5897527.5,Producer exports,Fredensborg
77,0.0,Producer exports,Fredensborg
88,0.0,Producer exports,Fredensborg
99,0.0,Producer exports,Fredensborg
01,31367568.0,Producer imports,Fredensborg
02,62310524.00000003,Producer imports,Fredensborg
03,274263008.0,Producer imports,Fredensborg
04,101347504.0,Producer imports,Fredensborg
05,7562201.740798529,Producer imports,Fredensborg
06,29029066.000000007,Producer imports,Fredensborg
07,0.0,Producer imports,Fredensborg
08,895187.0624999998,Producer imports,Fredensborg
09,7411756.5,Producer imports,Fredensborg
10,0.0,Producer imports,Fredensborg
11,46946816.0,Producer imports,Fredensborg
12,211214544.00000006,Producer imports,Fredensborg
13,57360380.00000002,Producer imports,Fredensborg
14,13092593.00000001,Producer imports,Fredensborg
15,296082431.99999994,Producer imports,Fredensborg
16,630237504.0000001,Producer imports,Fredensborg
17,25352691.999999996,Producer imports,Fredensborg
18,8081474.500000006,Producer imports,Fredensborg
19,30027144.0,Producer imports,Fredensborg
20,23613368.0,Producer imports,Fredensborg
21,0.0,Producer imports,Fredensborg
24,41324520.00000004,Producer imports,Fredensborg
26,16067686.000000004,Producer imports,Fredensborg
27,45156884.00000007,Producer imports,Fredensborg
77,131816.31249999968,Producer imports,Fredensborg
88,722365.3125000033,Producer imports,Fredensborg
99,697148.8749999983,Producer imports,Fredensborg
01,5190577.482901419,Producer product taxes paid,Fredensborg
02,19256222.716980428,Producer product taxes paid,Fredensborg
03,2868248.2499606465,Producer product taxes paid,Fredensborg
04,20099836.69610975,Producer product taxes paid,Fredensborg
05,3606519.9996095137,Producer product taxes paid,Fredensborg
06,327738.5886609753,Producer product taxes paid,Fredensborg
07,0.0,Producer product taxes paid,Fredensborg
08,120224.93864551152,Producer product taxes paid,Fredensborg
09,204399.28780745377,Producer product taxes paid,Fredensborg
10,0.0,Producer product taxes paid,Fredensborg
11,1081044.7474342778,Producer product taxes paid,Fredensborg
12,7317439.982321858,Producer product taxes paid,Fredensborg
13,3181425.273713823,Producer product taxes paid,Fredensborg
14,2303085.4038504735,Producer product taxes paid,Fredensborg
15,3834844.87561082,Producer product taxes paid,Fredensborg
16,24600308.663694587,Producer product taxes paid,Fredensborg
17,50268163.63518468,Producer product taxes paid,Fredensborg
18,5562754.865507613,Producer product taxes paid,Fredensborg
19,3199592.4746681415,Producer product taxes paid,Fredensborg
20,891882.3443791358,Producer product taxes paid,Fredensborg
21,0.0,Producer product taxes paid,Fredensborg
24,40499289.882626496,Producer product taxes paid,Fredensborg
26,19951643.012287043,Producer product taxes paid,Fredensborg
27,42918639.40947952,Producer product taxes paid,Fredensborg
77,4069015.368445068,Producer product taxes paid,Fredensborg
88,45658874.68758151,Producer product taxes paid,Fredensborg
99,21520170.090996005,Producer product taxes paid,Fredensborg
01,208668.934525578,Producer sales to capital accumulation cell,Fredensborg
02,23407364.1058732,Producer sales to capital accumulation cell,Fredensborg
03,12210248.27545796,Producer sales to capital accumulation cell,Fredensborg
04,14451256.14605556,Producer sales to capital accumulation cell,Fredensborg
05,50667822.11518006,Producer sales to capital accumulation cell,Fredensborg
06,5891028.801315708,Producer sales to capital accumulation cell,Fredensborg
07,0.0,Producer sales to capital accumulation cell,Fredensborg
08,519992.2096899288,Producer sales to capital accumulation cell,Fredensborg
09,6431538.38941257,Producer sales to capital accumulation cell,Fredensborg
10,0.0,Producer sales to capital accumulation cell,Fredensborg
11,3281969.9660638394,Producer sales to capital accumulation cell,Fredensborg
12,431432790.1815908,Producer sales to capital accumulation cell,Fredensborg
13,41824353.86840132,Producer sales to capital accumulation cell,Fredensborg
14,712699.3123834206,Producer sales to capital accumulation cell,Fredensborg
15,84996392.64781581,Producer sales to capital accumulation cell,Fredensborg
16,292959109.1808874,Producer sales to capital accumulation cell,Fredensborg
17,36104628.56744833,Producer sales to capital accumulation cell,Fredensborg
18,4050791.342448949,Producer sales to capital accumulation cell,Fredensborg
19,1919363.3365749929,Producer sales to capital accumulation cell,Fredensborg
20,65649578.19003452,Producer sales to capital accumulation cell,Fredensborg
21,0.0,Producer sales to capital accumulation cell,Fredensborg
24,1270313.44599887,Producer sales to capital accumulation cell,Fredensborg
26,1334677.083925465,Producer sales to capital accumulation cell,Fredensborg
27,14345901.159114197,Producer sales to capital accumulation cell,Fredensborg
77,50555.77081696602,Producer sales to capital accumulation cell,Fredensborg
88,0.0,Producer sales to capital accumulation cell,Fredensborg
99,267378.85890174314,Producer sales to capital accumulation cell,Fredensborg
01,7712.046874999999,Producer sales to government,Fredensborg
02,214342432.0,Producer sales to government,Fredensborg
03,4692013.000000001,Producer sales to government,Fredensborg
04,135502640.0,Producer sales to government,Fredensborg
05,714323.3125000001,Producer sales to government,Fredensborg
06,677982.2500000001,Producer sales to government,Fredensborg
07,0.0,Producer sales to government,Fredensborg
08,0.0,Producer sales to government,Fredensborg
09,689.2818603515626,Producer sales to government,Fredensborg
10,0.0,Producer sales to government,Fredensborg
11,752026.6250000001,Producer sales to government,Fredensborg
12,17179122.0,Producer sales to government,Fredensborg
13,3872684.25,Producer sales to government,Fredensborg
14,63070804.0,Producer sales to government,Fredensborg
15,2962512.5,Producer sales to government,Fredensborg
16,16357621.999999998,Producer sales to government,Fredensborg
17,15955833.0,Producer sales to government,Fredensborg
18,92486464.0,Producer sales to government,Fredensborg
19,679191.2499999999,Producer sales to government,Fredensborg
20,2407814.9999999995,Producer sales to government,Fredensborg
21,0.0,Producer sales to government,Fredensborg
24,840022208.0000001,Producer sales to government,Fredensborg
26,499179200.0,Producer sales to government,Fredensborg
27,679632640.0,Producer sales to government,Fredensborg
77,0.0,Producer sales to government,Fredensborg
88,0.0,Producer sales to government,Fredensborg
99,0.0,Producer sales to government,Fredensborg
01,4008969.255837,Producer dividends paid,Helsingør
02,0.0,Producer dividends paid,Helsingør
03,17764987.165794905,Producer dividends paid,Helsingør
04,776780.8725418856,Producer dividends paid,Helsingør
05,10510494.590622945,Producer dividends paid,Helsingør
06,3544592.799649423,Producer dividends paid,Helsingør
07,0.0,Producer dividends paid,Helsingør
08,0.0,Producer dividends paid,Helsingør
09,899678.1894954063,Producer dividends paid,Helsingør
10,7299527.102706064,Producer dividends paid,Helsingør
11,12298970.944022868,Producer dividends paid,Helsingør
12,20720880.759950686,Producer dividends paid,Helsingør
13,276927.6745993376,Producer dividends paid,Helsingør
14,0.0,Producer dividends paid,Helsingør
15,67332844.43318094,Producer dividends paid,Helsingør
16,24164251.74913532,Producer dividends paid,Helsingør
17,18456545.469892096,Producer dividends paid,Helsingør
18,0.0,Producer dividends paid,Helsingør
19,0.0,Producer dividends paid,Helsingør
20,3790924.875456851,Producer dividends paid,Helsingør
21,0.0,Producer dividends paid,Helsingør
24,0.0,Producer dividends paid,Helsingør
26,2187332.457122636,Producer dividends paid,Helsingør
27,6964791.899151165,Producer dividends paid,Helsingør
77,0.0,Producer dividends paid,Helsingør
88,0.0,Producer dividends paid,Helsingør
99,0.0,Producer dividends paid,Helsingør
01,36362400.0,Producer exports,Helsingør
02,35534280.0,Producer exports,Helsingør
03,61190559.99999999,Producer exports,Helsingør
04,148533344.0,Producer exports,Helsingør
05,422686856.37305695,Producer exports,Helsingør
06,98181768.0,Producer exports,Helsingør
07,0.0,Producer exports,Helsingør
08,15016169.0,Producer exports,Helsingør
09,23733482.0,Producer exports,Helsingør
10,2244230.25,Producer exports,Helsingør
11,85015479.99999999,Producer exports,Helsingør
12,428796160.0,Producer exports,Helsingør
13,164717552.0,Producer exports,Helsingør
14,5566574.499999999,Producer exports,Helsingør
15,2898275583.9999995,Producer exports,Helsingør
16,961311552.0,Producer exports,Helsingør
17,28877924.0,Producer exports,Helsingør
18,5951902.0,Producer exports,Helsingør
19,9465520.000000002,Producer exports,Helsingør
20,78461496.0,Producer exports,Helsingør
21,0.0,Producer exports,Helsingør
24,7556809.5,Producer exports,Helsingør
26,2633237.75,Producer exports,Helsingør
27,4767462.999999999,Producer exports,Helsingør
77,0.0,Producer exports,Helsingør
88,0.0,Producer exports,Helsingør
99,0.0,Producer exports,Helsingør
01,60905680.000000015,Producer imports,Helsingør
02,73405919.99999999,Producer imports,Helsingør
03,368394079.9999999,Producer imports,Helsingør
04,143104640.0000001,Producer imports,Helsingør
05,1539141444.1926994,Producer imports,Helsingør
06,115168888.00000003,Producer imports,Helsingør
07,0.0,Producer imports,Helsingør
08,19439284.000000004,Producer imports,Helsingør
09,11477600.0,Producer imports,Helsingør
10,11176757.000000002,Producer imports,Helsingør
11,149600800.0,Producer imports,Helsingør
12,587005631.9999995,Producer imports,Helsingør
13,71196984.00000001,Producer imports,Helsingør
14,22801774.000000026,Producer imports,Helsingør
15,1109874816.0000002,Producer imports,Helsingør
16,273687968.00000024,Producer imports,Helsingør
17,30313281.99999999,Producer imports,Helsingør
18,15189262.0,Producer imports,Helsingør
19,5559078.000000001,Producer imports,Helsingør
20,91265736.00000004,Producer imports,Helsingør
21,0.0,Producer imports,Helsingør
24,85910880.00000004,Producer imports,Helsingør
26,34098048.000000045,Producer imports,Helsingør
27,101104991.99999996,Producer imports,Helsingør
77,287875.49999999907,Producer imports,Helsingør
88,984487.5624999943,Producer imports,Helsingør
99,1157162.2500000005,Producer imports,Helsingør
01,10078424.552622078,Producer product taxes paid,Helsingør
02,27899173.546338078,Producer product taxes paid,Helsingør
03,3852673.056054432,Producer product taxes paid,Helsingør
04,33443590.334554926,Producer product taxes paid,Helsingør
05,36268636.81581421,Producer product taxes paid,Helsingør
06,6602761.880737839,Producer product taxes paid,Helsingør
07,0.0,Producer product taxes paid,Helsingør
08,335111.68594881136,Producer product taxes paid,Helsingør
09,262544.71131993,Producer product taxes paid,Helsingør
10,1852735.0579764186,Producer product taxes paid,Helsingør
11,2084597.422937125,Producer product taxes paid,Helsingør
12,20838003.611972995,Producer product taxes paid,Helsingør
13,4150225.1333074877,Producer product taxes paid,Helsingør
14,4006885.847452568,Producer product taxes paid,Helsingør
15,14280288.918280762,Producer product taxes paid,Helsingør
16,10851338.165835448,Producer product taxes paid,Helsingør
17,43924139.56833243,Producer product taxes paid,Helsingør
18,10559303.72819701,Producer product taxes paid,Helsingør
19,676435.9688945166,Producer product taxes paid,Helsingør
20,3447128.165319621,Producer product taxes paid,Helsingør
21,0.0,Producer product taxes paid,Helsingør
24,76842276.24094242,Producer product taxes paid,Helsingør
26,39824619.29476184,Producer product taxes paid,Helsingør
27,72210082.94962953,Producer product taxes paid,Helsingør
77,8886379.700581685,Producer product taxes paid,Helsingør
88,62226957.52297258,Producer product taxes paid,Helsingør
99,35720242.825054534,Producer product taxes paid,Helsingør
01,405167.6326283205,Producer sales to capital accumulation cell,Helsingør
02,46886349.316471525,Producer sales to capital accumulation cell,Helsingør
03,16400984.089537265,Producer sales to capital accumulation cell,Helsingør
04,27695540.026867405,Producer sales to capital accumulation cell,Helsingør
05,55401255.72719181,Producer sales to capital accumulation cell,Helsingør
06,2890711.6025153985,Producer sales to capital accumulation cell,Helsingør
07,0.0,Producer sales to capital accumulation cell,Helsingør
08,4790518.352257142,Producer sales to capital accumulation cell,Helsingør
09,13562818.295430716,Producer sales to capital accumulation cell,Helsingør
10,75455.98281186256,Producer sales to capital accumulation cell,Helsingør
11,12161766.188409155,Producer sales to capital accumulation cell,Helsingør
12,1188784986.233715,Producer sales to capital accumulation cell,Helsingør
13,46274674.30446622,Producer sales to capital accumulation cell,Helsingør
14,1126332.2263311998,Producer sales to capital accumulation cell,Helsingør
15,411337965.1508646,Producer sales to capital accumulation cell,Helsingør
16,127522423.29107538,Producer sales to capital accumulation cell,Helsingør
17,86848112.34121162,Producer sales to capital accumulation cell,Helsingør
18,10806997.176032985,Producer sales to capital accumulation cell,Helsingør
19,1016599.290671576,Producer sales to capital accumulation cell,Helsingør
