value,var_name,cust_sector,cust_muni_name
106917617.3201311,Consumer product taxes paid (predicted),04,Gribskov
18767643.04462088,Consumer product taxes paid (predicted),05,Gribskov
0.0,Consumer product taxes paid (predicted),06,Gribskov
0.0,Consumer product taxes paid (predicted),07,Gribskov
4559268.750655649,Consumer product taxes paid (predicted),08,Gribskov
1528784.677752262,Consumer product taxes paid (predicted),09,Gribskov
0.0,Consumer product taxes paid (predicted),10,Gribskov
15519129.12880456,Consumer product taxes paid (predicted),11,Gribskov
75935537.49997805,Consumer product taxes paid (predicted),12,Gribskov
71626627.47446784,Consumer product taxes paid (predicted),13,Gribskov
28764167.60823697,Consumer product taxes paid (predicted),14,Gribskov
125092854.7091618,Consumer product taxes paid (predicted),15,Gribskov
72610965.14283518,Consumer product taxes paid (predicted),16,Gribskov
44877073.82778417,Consumer product taxes paid (predicted),17,Gribskov
16862422.8456413,Consumer product taxes paid (predicted),18,Gribskov
10659332.60066111,Consumer product taxes paid (predicted),19,Gribskov
0.0,Consumer product taxes paid (predicted),20,Gribskov
0.0,Consumer product taxes paid (predicted),21,Gribskov
146133114.8303352,Consumer product taxes paid (predicted),22,Gribskov
324071108.539519,Consumer product taxes paid (predicted),23,Gribskov
186140906.8507434,Consumer product taxes paid (predicted),24,Gribskov
0.0,Consumer product taxes paid (predicted),25,Gribskov
87152996.36860052,Consumer product taxes paid (predicted),26,Gribskov
56803974.72064131,Consumer product taxes paid (predicted),27,Gribskov
27835621.17217191,Consumer product taxes paid (predicted),28,Gribskov
17582210.63420823,Consumer social benefits received,01,Gribskov
20965870.210026555,Consumer social benefits received,02,Gribskov
32607428.53888347,Consumer social benefits received,03,Gribskov
79831586.24634628,Consumer social benefits received,04,Gribskov
24059488.93635056,Consumer social benefits received,05,Gribskov
13956784.114238188,Consumer social benefits received,06,Gribskov
2548716.298216963,Consumer social benefits received,07,Gribskov
5468202.608588601,Consumer social benefits received,08,Gribskov
2693768.828533305,Consumer social benefits received,09,Gribskov
10462339.002639646,Consumer social benefits received,10,Gribskov
22855383.514101826,Consumer social benefits received,11,Gribskov
50936484.39955431,Consumer social benefits received,12,Gribskov
42910054.86939818,Consumer social benefits received,13,Gribskov
26593426.895903222,Consumer social benefits received,14,Gribskov
42702590.77815958,Consumer social benefits received,15,Gribskov
38743764.00610665,Consumer social benefits received,16,Gribskov
32593486.246582925,Consumer social benefits received,17,Gribskov
33401644.179394912,Consumer social benefits received,18,Gribskov
13008004.419828072,Consumer social benefits received,19,Gribskov
6753600.655843871,Consumer social benefits received,20,Gribskov
507036.0461070809,Consumer social benefits received,21,Gribskov
429357906.59502304,Consumer social benefits received,22,Gribskov
2047546116.065333,Consumer social benefits received,23,Gribskov
152384991.08439043,Consumer social benefits received,24,Gribskov
16602538.053602483,Consumer social benefits received,25,Gribskov
69743970.17473738,Consumer social benefits received,26,Gribskov
40867822.18604533,Consumer social benefits received,27,Gribskov
123414917.65591764,Consumer social benefits received,28,Gribskov
6628025.1274245,Consumer social contributions paid,01,Gribskov
10924440.651053187,Consumer social contributions paid,02,Gribskov
20652850.778028958,Consumer social contributions paid,03,Gribskov
90659429.3180793,Consumer social contributions paid,04,Gribskov
32618125.61630163,Consumer social contributions paid,05,Gribskov
7994897.660764057,Consumer social contributions paid,06,Gribskov
7892089.267581052,Consumer social contributions paid,07,Gribskov
19336066.22986154,Consumer social contributions paid,08,Gribskov
11982324.800334401,Consumer social contributions paid,09,Gribskov
8624988.287985336,Consumer social contributions paid,10,Gribskov
13543715.02148303,Consumer social contributions paid,11,Gribskov
89004765.48317167,Consumer social contributions paid,12,Gribskov
85255906.31537825,Consumer social contributions paid,13,Gribskov
36160798.59052702,Consumer social contributions paid,14,Gribskov
139109355.26404423,Consumer social contributions paid,15,Gribskov
81731273.25299072,Consumer social contributions paid,16,Gribskov
57626157.47040599,Consumer social contributions paid,17,Gribskov
25504203.861965034,Consumer social contributions paid,18,Gribskov
11928912.171803283,Consumer social contributions paid,19,Gribskov
22433524.79893377,Consumer social contributions paid,20,Gribskov
4349129.728946704,Consumer social contributions paid,21,Gribskov
27185077.79571141,Consumer social contributions paid,22,Gribskov
20559049.935379326,Consumer social contributions paid,23,Gribskov
203344056.4442226,Consumer social contributions paid,24,Gribskov
130745.32170681175,Consumer social contributions paid,25,Gribskov
112521883.35264455,Consumer social contributions paid,26,Gribskov
64094552.57613485,Consumer social contributions paid,27,Gribskov
4459877.568957083,Consumer social contributions paid,28,Gribskov
4846443.5,Surplus of owner-occupied housing to consumers,01,Gribskov
6619656.0,Surplus of owner-occupied housing to consumers,02,Gribskov
7650763.5,Surplus of owner-occupied housing to consumers,03,Gribskov
48132116.0,Surplus of owner-occupied housing to consumers,04,Gribskov
15326569.0,Surplus of owner-occupied housing to consumers,05,Gribskov
4549488.5,Surplus of owner-occupied housing to consumers,06,Gribskov
3064136.8,Surplus of owner-occupied housing to consumers,07,Gribskov
4867957.5,Surplus of owner-occupied housing to consumers,08,Gribskov
5597787.5,Surplus of owner-occupied housing to consumers,09,Gribskov
4251444.5,Surplus of owner-occupied housing to consumers,10,Gribskov
9382931.0,Surplus of owner-occupied housing to consumers,11,Gribskov
49886712.0,Surplus of owner-occupied housing to consumers,12,Gribskov
38744244.0,Surplus of owner-occupied housing to consumers,13,Gribskov
14264658.0,Surplus of owner-occupied housing to consumers,14,Gribskov
47123076.0,Surplus of owner-occupied housing to consumers,15,Gribskov
35527308.0,Surplus of owner-occupied housing to consumers,16,Gribskov
25731324.0,Surplus of owner-occupied housing to consumers,17,Gribskov
12768478.0,Surplus of owner-occupied housing to consumers,18,Gribskov
11099181.0,Surplus of owner-occupied housing to consumers,19,Gribskov
9060904.0,Surplus of owner-occupied housing to consumers,20,Gribskov
918701.56,Surplus of owner-occupied housing to consumers,21,Gribskov
47686184.0,Surplus of owner-occupied housing to consumers,22,Gribskov
265271920.0,Surplus of owner-occupied housing to consumers,23,Gribskov
79116752.0,Surplus of owner-occupied housing to consumers,24,Gribskov
541345.81,Surplus of owner-occupied housing to consumers,25,Gribskov
42378936.0,Surplus of owner-occupied housing to consumers,26,Gribskov
28493462.0,Surplus of owner-occupied housing to consumers,27,Gribskov
4500033.5,Surplus of owner-occupied housing to consumers,28,Gribskov
5618595.277866364,Consumer adjustment for pension entitlements received,01,Odsherred
3636643.114761353,Consumer adjustment for pension entitlements received,02,Odsherred
13890939.847061155,Consumer adjustment for pension entitlements received,03,Odsherred
49915918.7516098,Consumer adjustment for pension entitlements received,04,Odsherred
17916053.197807312,Consumer adjustment for pension entitlements received,05,Odsherred
1554521.2776260376,Consumer adjustment for pension entitlements received,06,Odsherred
2327544.773376465,Consumer adjustment for pension entitlements received,07,Odsherred
7762344.182632446,Consumer adjustment for pension entitlements received,08,Odsherred
1665368.2901611328,Consumer adjustment for pension entitlements received,09,Odsherred
3906218.96535492,Consumer adjustment for pension entitlements received,10,Odsherred
9570742.806362152,Consumer adjustment for pension entitlements received,11,Odsherred
57862581.87656021,Consumer adjustment for pension entitlements received,12,Odsherred
21475458.693180084,Consumer adjustment for pension entitlements received,13,Odsherred
14685281.063301086,Consumer adjustment for pension entitlements received,14,Odsherred
71842317.06047058,Consumer adjustment for pension entitlements received,15,Odsherred
27684584.22015381,Consumer adjustment for pension entitlements received,16,Odsherred
18764178.43106079,Consumer adjustment for pension entitlements received,17,Odsherred
6265078.281414032,Consumer adjustment for pension entitlements received,18,Odsherred
13222738.299560549,Consumer adjustment for pension entitlements received,19,Odsherred
13019963.212257383,Consumer adjustment for pension entitlements received,20,Odsherred
171461.42462158203,Consumer adjustment for pension entitlements received,21,Odsherred
-36888203.3151474,Consumer adjustment for pension entitlements received,22,Odsherred
-355384617.7442932,Consumer adjustment for pension entitlements received,23,Odsherred
112277705.07052612,Consumer adjustment for pension entitlements received,24,Odsherred
-634241.305847168,Consumer adjustment for pension entitlements received,25,Odsherred
52906872.81563711,Consumer adjustment for pension entitlements received,26,Odsherred
26571129.07952118,Consumer adjustment for pension entitlements received,27,Odsherred
1888021.713569641,Consumer adjustment for pension entitlements received,28,Odsherred
187620.2494424621,Consumer dividends received,01,Odsherred
491261.475983394,Consumer dividends received,02,Odsherred
1231885.398242986,Consumer dividends received,03,Odsherred
5979954.572755791,Consumer dividends received,04,Odsherred
2631359.498525769,Consumer dividends received,05,Odsherred
170586.7766103254,Consumer dividends received,06,Odsherred
3537.140760549571,Consumer dividends received,07,Odsherred
358536.3598240454,Consumer dividends received,08,Odsherred
162380.9797759436,Consumer dividends received,09,Odsherred
698983.1712392711,Consumer dividends received,10,Odsherred
993642.1685839632,Consumer dividends received,11,Odsherred
8749433.66964256,Consumer dividends received,12,Odsherred
3249081.35655499,Consumer dividends received,13,Odsherred
1194779.915727873,Consumer dividends received,14,Odsherred
3762383.490415496,Consumer dividends received,15,Odsherred
4932609.473672111,Consumer dividends received,16,Odsherred
6415378.85686205,Consumer dividends received,17,Odsherred
1008114.555499782,Consumer dividends received,18,Odsherred
1769721.213390025,Consumer dividends received,19,Odsherred
1748210.425408332,Consumer dividends received,20,Odsherred
87928.9948751099,Consumer dividends received,21,Odsherred
4737848.719391246,Consumer dividends received,22,Odsherred
37336267.67355291,Consumer dividends received,23,Odsherred
3366568.677708525,Consumer dividends received,24,Odsherred
225586.7859030828,Consumer dividends received,25,Odsherred
1341084.145700662,Consumer dividends received,26,Odsherred
872552.3659302191,Consumer dividends received,27,Odsherred
47904.56904754076,Consumer dividends received,28,Odsherred
-2918537.4502132833,Consumer gross saving,01,Odsherred
-4659296.571858808,Consumer gross saving,02,Odsherred
9305366.041783303,Consumer gross saving,03,Odsherred
112307102.47416902,Consumer gross saving,04,Odsherred
22066069.55449006,Consumer gross saving,05,Odsherred
-9099040.3289816,Consumer gross saving,06,Odsherred
7241328.245804511,Consumer gross saving,07,Odsherred
67478.52217930555,Consumer gross saving,08,Odsherred
-13353548.698838789,Consumer gross saving,09,Odsherred
223387.73980216682,Consumer gross saving,10,Odsherred
3791380.1398739517,Consumer gross saving,11,Odsherred
95145014.24223495,Consumer gross saving,12,Odsherred
42539577.00105739,Consumer gross saving,13,Odsherred
11144803.000630021,Consumer gross saving,14,Odsherred
103045480.05820215,Consumer gross saving,15,Odsherred
54048335.021353364,Consumer gross saving,16,Odsherred
19773882.279268235,Consumer gross saving,17,Odsherred
4091576.114772886,Consumer gross saving,18,Odsherred
